phrase_originale,nom1,nom2,determinant,nom1_lemme,nom2_lemme,definitude,type_jdm,est_valide,notes
ce avocat de lucas,avocat,lucas,de,avocat,luca,False,r_social_tie,True,
quel avocat de pierre de touche,quel avocat de pierre,touche,de,quel avocat de pierre,touche,False,r_social_tie,True,
chaque avocat de pierre de touche,chaque avocat de pierre,touche,de,chaque avocat de pierre,touche,False,r_social_tie,True,
ce avocat de pierre de touche,ce avocat de pierre,touche,de,ce avocat de pierre,touche,False,r_social_tie,True,
tout avocat de pierre de touche,tout avocat de pierre,touche,de,tout avocat de pierre,touche,False,r_social_tie,True,
avocat de pierre de touche,avocat de pierre,touche,de,avocat de pierre,touche,False,r_social_tie,True,
tout avocat de paul,avocat,paul,de,avocat,paul,False,r_social_tie,True,
une aavocat du paul,aavocat,paul,du,aavocat,paul,True,r_social_tie,True,
un certain avocat de guillaume,avocat,guillaume,de,avocat,guillaume,False,r_social_tie,True,
une avoca du guillaume,avoca,guillaume,du,avoca,guillaume,True,r_social_tie,True,
chaque avocat de julien,avocat,julien,de,avocat,julien,False,r_social_tie,True,
quel avocat de brigitte,avocat,brigitte,de,avocat,brigitte,False,r_social_tie,True,
avocat de l'isabelle,avocat,l'isabelle,de,avocat,l'isabelle,False,r_social_tie,True,
quel vocat de isabelle,vocat,isabelle,de,vocat,isabelle,False,r_social_tie,True,
un pere à cotisations définies de l'ecrivain,un pere à cotisations définies,l'ecrivain,de,un pere à cotisations définie,l'ecrivain,False,r_social_tie,True,
un cértain pere à cotisations définies de claire,définies,claire,de,définie,claire,False,r_social_tie,True,
quel pere à cotisations définies de veronique,définies,veronique,de,définie,veronique,False,r_social_tie,True,
une pere à cotisations définies de lucas,définies,lucas,de,définie,luca,False,r_social_tie,True,
quel pere à cotisations définies de pierre de touche,quel pere à cotisations définies de pierre,touche,de,quel pere à cotisations définies de pierre,touche,False,r_social_tie,True,
tout pere à cotisations définies de pierre de touche,tout pere à cotisations définies de pierre,touche,de,tout pere à cotisations définies de pierre,touche,False,r_social_tie,True,
un certain pere à cotisations définies de pierre de touche,un certain pere à cotisations définies de pierre,touche,de,un certain pere à cotisations définies de pierre,touche,False,r_social_tie,True,
chaque pere à cotisations définies de pierre de touche,chaque pere à cotisations définies de pierre,touche,de,chaque pere à cotisations définies de pierre,touche,False,r_social_tie,True,
quel pere à coisations définies de pierre de touche,quel pere à coisations définies de pierre,touche,de,quel pere à coisations définies de pierre,touche,False,r_social_tie,True,
ce pere à cotisations définies de pierre de touche,ce pere à cotisations définies de pierre,touche,de,ce pere à cotisations définies de pierre,touche,False,r_social_tie,True,
tout pere à cotisations définies de paul,définies,paul,de,définie,paul,False,r_social_tie,True,
quel pere à cotisations définies de guillaume,définies,guillaume,de,définie,guillaume,False,r_social_tie,True,
pere à cotisations définis du guillaume,définis,guillaume,du,défini,guillaume,True,r_social_tie,True,
chaque pere à cotisations définies de julien,définies,julien,de,définie,julien,False,r_social_tie,True,
une  pere à cotisations définies du brigitte,définies,brigitte,du,définie,brigitte,True,r_social_tie,True,
un pere à cotisations définies de l'isabelle,un pere à cotisations définies,l'isabelle,de,un pere à cotisations définie,l'isabelle,False,r_social_tie,True,
un tante de l'ecrivain,un tante,l'ecrivain,de,un tante,l'ecrivain,False,r_social_tie,True,
un cèrtain tante de claire,tante,claire,de,tante,claire,False,r_social_tie,True,
chaquetante de claire,chaquetante,claire,de,chaquetante,claire,False,r_social_tie,True,
quel tante de veronique,tante,veronique,de,tante,veronique,False,r_social_tie,True,
ce  tante de lucas,tante,lucas,de,tante,luca,False,r_social_tie,True,
quel tannte de lucas,tannte,lucas,de,tannte,luca,False,r_social_tie,True,
tante de pierre de touche,tante de pierre,touche,de,tante de pierre,touche,False,r_social_tie,True,
une tante du pierre de touche,une tante du pierre,touche,de,une tante du pierre,touche,False,r_social_tie,True,
ce tante de pierre de touche,ce tante de pierre,touche,de,ce tante de pierre,touche,False,r_social_tie,True,
quel tante de pierre de touche,quel tante de pierre,touche,de,quel tante de pierre,touche,False,r_social_tie,True,
chaque tante de pierre de touche,chaque tante de pierre,touche,de,chaque tante de pierre,touche,False,r_social_tie,True,
ce tante de paul,tante,paul,de,tante,paul,False,r_social_tie,True,
ce tante de guillaume,tante,guillaume,de,tante,guillaume,False,r_social_tie,True,
un certain tante de julien,tante,julien,de,tante,julien,False,r_social_tie,True,
la ttante de julien,ttante,julien,de,ttante,julien,False,r_social_tie,True,
le tante de brigitte,tante,brigitte,de,tante,brigitte,False,r_social_tie,True,
tout tante de briggitte,tante,briggitte,de,tante,briggitte,False,r_social_tie,True,
la tante de l'isabelle,la tante,l'isabelle,de,la tante,l'isabelle,False,r_social_tie,True,
quel  eleve de claire,eleve,claire,de,eleve,claire,False,r_social_tie,True,
la eleve du veronique,eleve,veronique,du,eleve,veronique,True,r_social_tie,True,
un certain elevve de veronique,elevve,veronique,de,elevve,veronique,False,r_social_tie,True,
une eleve du lucas,eleve,lucas,du,eleve,luca,True,r_social_tie,True,
tout eleve de pierre de touche,tout eleve de pierre,touche,de,tout eleve de pierre,touche,False,r_social_tie,True,
ce eleve de pierre de touche,ce eleve de pierre,touche,de,ce eleve de pierre,touche,False,r_social_tie,True,
eleve du pierre de touche,eleve du pierre,touche,de,eleve du pierre,touche,False,r_social_tie,True,
un certain eleve de pierre de touche,un certain eleve de pierre,touche,de,un certain eleve de pierre,touche,False,r_social_tie,True,
tout eleve de paul,eleve,paul,de,eleve,paul,False,r_social_tie,True,
ce  eleve de guillaume,eleve,guillaume,de,eleve,guillaume,False,r_social_tie,True,
tout eleve de julien,eleve,julien,de,eleve,julien,False,r_social_tie,True,
tout eleve de brigitte,eleve,brigitte,de,eleve,brigitte,False,r_social_tie,True,
une  eleve de l'isabelle,une eleve,l'isabelle,de,une eleve,l'isabelle,False,r_social_tie,True,
la fournisseur du claire,fournisseur,claire,du,fournisseur,claire,True,r_social_tie,True,
quel fournisseur de veronique,fournisseur,veronique,de,fournisseur,veronique,False,r_social_tie,True,
chaque fournisseur de lucas,fournisseur,lucas,de,fournisseur,luca,False,r_social_tie,True,
tout fournisseur de pierre de touche,tout fournisseur de pierre,touche,de,tout fournisseur de pierre,touche,False,r_social_tie,True,
chaque fournisseur de pierre de touche,chaque fournisseur de pierre,touche,de,chaque fournisseur de pierre,touche,False,r_social_tie,True,
un certain fournisseur de pierre de touche,un certain fournisseur de pierre,touche,de,un certain fournisseur de pierre,touche,False,r_social_tie,True,
quel fournisseur de pierre de ouche,quel fournisseur de pierre,ouche,de,quel fournisseur de pierre,ouche,False,r_social_tie,True,
ce fournisseur de paul,fournisseur,paul,de,fournisseur,paul,False,r_social_tie,True,
ce fournisseur de guillame,fournisseur,guillame,de,fournisseur,guillame,False,r_social_tie,True,
un fournisseur du guillaume,fournisseur,guillaume,du,fournisseur,guillaume,True,r_social_tie,True,
chaque fournisseur de guillume,fournisseur,guillume,de,fournisseur,guillume,False,r_social_tie,True,
un certain fournisseur de julien,fournisseur,julien,de,fournisseur,julien,False,r_social_tie,True,
tout fournissèur de julien,fournissèur,julien,de,fournissèur,julien,False,r_social_tie,True,
tout fournisseur de brigitte,fournisseur,brigitte,de,fournisseur,brigitte,False,r_social_tie,True,
le fournisseur de l'isabelle,le fournisseur,l'isabelle,de,le fournisseur,l'isabelle,False,r_social_tie,True,
quelfournisseur de isabelle,quelfournisseur,isabelle,de,quelfournisseur,isabelle,False,r_social_tie,True,
une fournisseur de l'isabelle,une fournisseur,l'isabelle,de,une fournisseur,l'isabelle,False,r_social_tie,True,
notaire de erivain,notaire,erivain,de,notaire,erivain,False,r_social_tie,True,
le notaire de claire,notaire,claire,de,notaire,claire,False,r_social_tie,True,
quel notaire de veronique,notaire,veronique,de,notaire,veronique,False,r_social_tie,True,
chaque notaire de lucas,notaire,lucas,de,notaire,luca,False,r_social_tie,True,
le  notaire de pierre de touche,le notaire de pierre,touche,de,le notaire de pierre,touche,False,r_social_tie,True,
ce notaaire de pierre de touche,ce notaaire de pierre,touche,de,ce notaaire de pierre,touche,False,r_social_tie,True,
un certain notaire de pierre de touche,un certain notaire de pierre,touche,de,un certain notaire de pierre,touche,False,r_social_tie,True,
ce notaire de pierre de touche,ce notaire de pierre,touche,de,ce notaire de pierre,touche,False,r_social_tie,True,
chaque notaire de pierre de touche,chaque notaire de pierre,touche,de,chaque notaire de pierre,touche,False,r_social_tie,True,
chaque douuzaine de riz,douuzaine,riz,de,douuzaine,riz,False,r_quantificateur,True,
un certin douzaine de riz,douzaine,riz,de,douzaine,riz,False,r_quantificateur,True,
quel douzaine de fruits,douzaine,fruits,de,douzaine,fruit,False,r_quantificateur,True,
une douzaine du lait,douzaine,lait,du,douzaine,lait,True,r_quantificateur,True,
chaque douaine de lait,douaine,lait,de,douaine,lait,False,r_quantificateur,True,
ce douzaine de tomates,douzaine,tomates,de,douzaine,tomate,False,r_quantificateur,True,
ce douzaine de gateau,douzaine,gateau,de,douzaine,gateau,False,r_quantificateur,True,
tout douzaine de livres,douzaine,livres,de,douzaine,livre,False,r_quantificateur,True,
tout douzaine de biere,douzaine,biere,de,douzaine,biere,False,r_quantificateur,True,
quel douzaine de iere,douzaine,iere,de,douzaine,iere,False,r_quantificateur,True,
un certain douzaine de brioche,douzaine,brioche,de,douzaine,brioche,False,r_quantificateur,True,
la douzainé de jetons,douzainé,jetons,de,douzainé,jeton,False,r_quantificateur,True,
quel douzaine de jetons,douzaine,jetons,de,douzaine,jeton,False,r_quantificateur,True,
un cêrtain paquet de brioche,paquet,brioche,de,paquet,brioche,False,r_quantificateur,True,
un cértain paquet de salade,paquet,salade,de,paquet,salade,False,r_quantificateur,True,
quel paquett de salade,paquett,salade,de,paquett,salade,False,r_quantificateur,True,
ce paquet de salaade,paquet,salaade,de,paquet,salaade,False,r_quantificateur,True,
tout paquet de boeuf,paquet,boeuf,de,paquet,boeuf,False,r_quantificateur,True,
ce paquet de billes,paquet,billes,de,paquet,bille,False,r_quantificateur,True,
un certain pauet de billes,pauet,billes,de,pauet,bille,False,r_quantificateur,True,
quel paquet de sel,paquet,sel,de,paquet,sel,False,r_quantificateur,True,
chaque paquet de monnaie,paquet,monnaie,de,paquet,monnaie,False,r_quantificateur,True,
un certainpaquet de the,certainpaquet,the,de,certainpaquet,the,False,r_quantificateur,True,
tout paquet de the,paquet,the,de,paquet,the,False,r_quantificateur,True,
quel  paquet de noix,paquet,noix,de,paquet,noi,False,r_quantificateur,True,
ce paquet de fruits,paquet,fruits,de,paquet,fruit,False,r_quantificateur,True,
quel paquet de pieces,paquet,pieces,de,paquet,piece,False,r_quantificateur,True,
quel vitrail de lettres,vitrail,lettres,de,vitrail,lettre,False,r_quantificateur,True,
le vitrrail de lettres,vitrrail,lettres,de,vitrrail,lettre,False,r_quantificateur,True,
ce vitrail de cerises,vitrail,cerises,de,vitrail,cerise,False,r_quantificateur,True,
chaque vitrail de vin,vitrail,vin,de,vitrail,vin,False,r_quantificateur,True,
ce vitrail de cereales,vitrail,cereales,de,vitrail,cereale,False,r_quantificateur,True,
quel vitrail de bonbons,vitrail,bonbons,de,vitrail,bonbon,False,r_quantificateur,True,
le vitrail de l'amandes,le vitrail,l'amandes,de,le vitrail,l'amande,False,r_quantificateur,True,
un vitrail du photos,vitrail,photos,du,vitrail,photo,True,r_quantificateur,True,
un certain itrail de photos,itrail,photos,de,itrail,photo,False,r_quantificateur,True,
tout vitrail de farine,vitrail,farine,de,vitrail,farine,False,r_quantificateur,True,
chaque vitrail de poulet,vitrail,poulet,de,vitrail,poulet,False,r_quantificateur,True,
la tas de lettres,tas,lettres,de,ta,lettre,False,r_quantificateur,True,
ce tas de leettres,tas,leettres,de,ta,leettre,False,r_quantificateur,True,
tout tas de lait,tas,lait,de,ta,lait,False,r_quantificateur,True,
chaque tas de tomates,tas,tomates,de,ta,tomate,False,r_quantificateur,True,
un certain tas de pain,tas,pain,de,ta,pain,False,r_quantificateur,True,
une tas du the,tas,the,du,ta,the,True,r_quantificateur,True,
la tas de photos,tas,photos,de,ta,photo,False,r_quantificateur,True,
quel tas de sel,tas,sel,de,ta,sel,False,r_quantificateur,True,
ce tas de ssel,tas,ssel,de,ta,ssel,False,r_quantificateur,True,
quel tas de gateau,tas,gateau,de,ta,gateau,False,r_quantificateur,True,
chaque as de gateau,as,gateau,de,as,gateau,False,r_quantificateur,True,
tout tas de billets,tas,billets,de,ta,billet,False,r_quantificateur,True,
ce pincee de vin,pincee,vin,de,pincee,vin,False,r_quantificateur,True,
tout pincee de monnaie,pincee,monnaie,de,pincee,monnaie,False,r_quantificateur,True,
pincee de cerises,pincee,cerises,de,pincee,cerise,False,r_quantificateur,True,
une pinee de cerises,pinee,cerises,de,pinee,cerise,False,r_quantificateur,True,
le  pincee de jus,pincee,jus,de,pincee,ju,False,r_quantificateur,True,
tout pincee de poulet,pincee,poulet,de,pincee,poulet,False,r_quantificateur,True,
le pincee de l'eau,le pincee,l'eau,de,le pincee,l'eau,False,r_quantificateur,True,
un pincee de l'oranges,un pincee,l'oranges,de,un pincee,l'orange,False,r_quantificateur,True,
la pincee de biere,pincee,biere,de,pincee,biere,False,r_quantificateur,True,
chaque pincee de farine,pincee,farine,de,pincee,farine,False,r_quantificateur,True,
le pincee de livres,pincee,livres,de,pincee,livre,False,r_quantificateur,True,
tout pincèe de livres,pincèe,livres,de,pincèe,livre,False,r_quantificateur,True,
quel corbeille de jetons,corbeille,jetons,de,corbeille,jeton,False,r_quantificateur,True,
une corbeille du pieces,corbeille,pieces,du,corbeille,piece,True,r_quantificateur,True,
tout corbeille de sable,corbeille,sable,de,corbeille,sable,False,r_quantificateur,True,
chaque corbeille de riz,corbeille,riz,de,corbeille,riz,False,r_quantificateur,True,
tout corbeille de pommes,corbeille,pommes,de,corbeille,pomme,False,r_quantificateur,True,
tout corbeille de fraises,corbeille,fraises,de,corbeille,fraise,False,r_quantificateur,True,
ce corbeillle de fraises,corbeillle,fraises,de,corbeillle,fraise,False,r_quantificateur,True,
tout corbeille de biscuit,corbeille,biscuit,de,corbeille,biscuit,False,r_quantificateur,True,
une corbeille de fruits,corbeille,fruits,de,corbeille,fruit,False,r_quantificateur,True,
un corbeille du tomates,corbeille,tomates,du,corbeille,tomate,True,r_quantificateur,True,
la corbêille de tomates,corbêille,tomates,de,corbêille,tomate,False,r_quantificateur,True,
un certain centimetre de porc,centimetre,porc,de,centimetre,porc,False,r_quantificateur,True,
la cèntimetre de porc,cèntimetre,porc,de,cèntimetre,porc,False,r_quantificateur,True,
chaque centimetre de biere,centimetre,biere,de,centimetre,biere,False,r_quantificateur,True,
une centimetre de sel,centimetre,sel,de,centimetre,sel,False,r_quantificateur,True,
le centimetre du chocolat,centimetre,chocolat,du,centimetre,chocolat,True,r_quantificateur,True,
chaquê centimetre de soupe,centimetre,soupe,de,centimetre,soupe,False,r_quantificateur,True,
un certain centimetre de fraises,centimetre,fraises,de,centimetre,fraise,False,r_quantificateur,True,
ce centimetre de cereales,centimetre,cereales,de,centimetre,cereale,False,r_quantificateur,True,
ce centimetre de viande,centimetre,viande,de,centimetre,viande,False,r_quantificateur,True,
tout centimetre de farine,centimetre,farine,de,centimetre,farine,False,r_quantificateur,True,
